symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
SOLBTC,-2.13e-05,-1.403,0.00149559,0.0015171,0.0014965,0.62,0.0014925,24.33,0.0015009,0.13,0.0015178,0.0015379,0.0014768,56.54,0.08456088,2025-05-30 17:35:35.513,2025-05-31 17:35:35.513,1170830,1170923,94
AVAXUSDT,-0.32,-1.512,20.53440432,20.97,20.84,5.38,20.82,7.62,20.86,0.48,21.16,21.38,19.82,1194.26,24523.4177,2025-05-30 17:35:55.072,2025-05-31 17:35:55.072,3041703,3041955,253
AVAXUSD4,0.0,0.0,0.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
CTSIUSDT,0.0,0.0,0.0625,0.0739,0.0625,318.0,0.0625,12061.0,0.0641,558.0,0.0625,0.0625,0.0625,318.0,19.875,2025-05-30 17:32:32.575,2025-05-31 17:32:32.575,132198,132198,1
CTSIUSD4,0.0,0.0,0.0,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
DOTUSDT,-0.043,-1.041,3.99876443,4.124,4.089,0.73,4.047,27.12,4.091,46.07,4.132,4.178,3.901,2482.52,9927.01268,2025-05-30 17:35:57.878,2025-05-31 17:35:57.878,1005535,1005683,149
DOTUSD4,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
YFIUSDT,0.0,0.0,0.0,5563.0,0.0,0.0,4889.0,0.1138,5376.0,0.10605,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:35:09.078,2025-05-31 17:35:09.078,-1,-1,0
YFIUSD4,0.0,0.0,0.0,7598.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
1INCHUSDT,-0.0088,-4.143,0.2119746,0.2107,0.2036,20.8,0.2036,500.8,0.2113,6850.5,0.2124,0.2185,0.1968,381885.6,80950.04819,2025-05-30 17:30:51.664,2025-05-31 17:30:51.664,187143,187285,143
1INCHUSD4,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
FTMUSDT,0.0001,0.021,0.50407792,0.4915,0.4806,6.0,0.0,0.0,0.0,0.0,0.4805,0.5186,0.4756,4217.0,2125.6966,2025-03-17 03:00:44.009,2025-03-18 03:00:44.009,2228337,2228371,35
FTMUSD4,0.0,0.0,0.0,0.5577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
USDCUSDT,-0.0006,-0.06,0.9994893,1.0004,0.999,337.0,0.9989,1213.0,0.999,22679.0,0.9996,1.0003,0.9986,116464.0,116404.5214,2025-05-30 17:34:47.950,2025-05-31 17:34:47.950,929672,930097,426
ETHUSDC,-19.62,-0.763,2509.00966161,2546.61,2553.34,0.0191,2527.29,0.0099,2553.48,0.4799,2572.96,2587.24,2488.03,2.0952,5256.877043,2025-05-30 17:33:30.888,2025-05-31 17:33:30.888,985520,985542,23
USDCBUSD,0.0,0.0,0.0,1.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
MATICUSDT,0.0,0.0,0.0,0.4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
MANAUSDT,-0.0075,-2.699,0.26624669,0.2701,0.2704,400.0,0.2691,137.0,0.2741,19944.0,0.2779,0.2779,0.2635,11266.0,2999.5352,2025-05-30 17:35:45.578,2025-05-31 17:35:45.578,435666,435722,57
MANABUSD,0.0,0.0,0.0,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ALGOUSDT,-0.0021,-1.057,0.1914559,0.196,0.1965,41.0,0.1935,3121.0,0.196,1248.0,0.1986,0.2005,0.1868,32605.0,6242.4196,2025-05-30 17:35:57.235,2025-05-31 17:35:57.235,523006,523114,109
ADABUSD,0.0,0.0,0.0,0.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SOLBUSD,0.0,0.0,0.0,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LINKUSDT,0.01,0.071,13.85116188,14.05,14.07,0.66,14.05,83.25,14.07,1.23,14.06,14.33,13.41,2642.26,36598.371,2025-05-30 17:35:55.629,2025-05-31 17:35:55.629,1283736,1284058,323
EOSUSDT,-0.1528,-19.52,0.65415899,0.784,0.63,20.0,0.5805,525.4,0.63,38.2,0.7828,0.7828,0.5766,2467.3,1614.00648,2025-05-30 16:24:59.754,2025-05-31 16:24:59.754,120686,120706,21
ZECUSDT,0.38,0.771,48.04527334,49.26,49.64,0.071,49.04,0.135,49.81,0.134,49.26,49.64,45.8,5.012,240.80291,2025-05-30 17:20:59.392,2025-05-31 17:20:59.392,206041,206091,51
ENJUSDT,0.0,0.0,0.10679616,0.1091,0.1091,414.2,0.105,35565.3,0.1091,618.0,0.1091,0.1091,0.105,35748.5,3817.80242,2025-05-30 15:03:31.895,2025-05-31 15:03:31.895,236370,236386,17
NEARUSDT,-0.048,-1.915,2.40534512,2.501,2.458,43.2,2.425,445.8,2.437,416.4,2.506,2.543,2.338,3748.5,9016.4362,2025-05-30 17:35:13.971,2025-05-31 17:35:13.971,520870,521020,151
NEARBUSD,0.0,0.0,0.0,1.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
NEARUSD4,0.0,0.0,0.0,2.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
OMGUSDT,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SUSHIUSDT,-0.008,-1.225,0.63688875,0.653,0.645,10.4,0.637,1162.3,0.649,1224.7,0.653,0.653,0.621,1870.6,1191.3641,2025-05-30 17:35:38.766,2025-05-31 17:35:38.766,165539,165555,17
LRCUSDT,0.0029,3.456,0.08436735,0.0876,0.0868,229.0,0.0842,271.0,0.0885,2329.0,0.0839,0.0868,0.0839,1421.0,119.886,2025-05-30 17:35:53.120,2025-05-31 17:35:53.120,170594,170595,2
LRCUSD4,0.0,0.0,0.0,0.3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LRCBTC,0.0,0.0,0.0,9.16e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
KSHIBUSD4,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LPTUSDT,-2.003,-18.027,11.33706277,10.969,9.108,0.33,8.69,0.81,9.1,25.25,11.111,13.4,8.698,1630.83,18488.82207,2025-05-30 17:35:27.893,2025-05-31 17:35:27.893,237862,238423,562
LPTBUSD,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LPTUSD4,0.0,0.0,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
POLYUSDT,0.0,0.0,0.0,0.2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
POLYBUSD,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
POLYUSD,0.0,0.0,0.0,0.2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
POLYBTC,0.0,0.0,0.0,1.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
MATICBTC,0.0,0.0,0.0,4.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
DOTBTC,0.0,0.0,0.0,0.0001897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
NMRUSDT,-1.86,-18.619,9.51436529,9.65,8.13,4.46,8.03,1.57,8.29,20.04,9.99,10.17,8.13,331.57,3154.6781,2025-05-30 17:35:56.983,2025-05-31 17:35:56.983,228859,228913,55
NMRUSD4,0.0,0.0,0.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SLPUSDT,1e-05,0.698,0.0014316,0.001495,0.001442,8036.0,0.001403,283685.0,0.001508,33156.0,0.001432,0.001524,0.001368,149611.0,214.183724,2025-05-30 17:34:27.300,2025-05-31 17:34:27.300,189807,189813,7
SLPUSD4,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ANTUSDT,0.0,0.0,0.0,11.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ANTUSD4,0.0,0.0,0.0,2.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
XNOUSD4,0.0,0.0,0.0,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
CHZUSDT,0.00066,1.742,0.03802618,0.03925,0.03854,515.0,0.03846,32062.0,0.03957,48740.0,0.03788,0.03854,0.03707,2933.0,111.53079,2025-05-30 17:35:39.996,2025-05-31 17:35:39.996,197798,197801,4
CHZUSD4,0.0,0.0,0.0,0.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
OGNUSDT,0.0,0.0,0.06,0.0602,0.06,10604.0,0.042,25.0,0.0759,16391.0,0.06,0.06,0.06,10604.0,636.24,2025-05-30 00:07:40.176,2025-05-31 00:07:40.176,241611,241612,2
OGNUSD4,0.0,0.0,0.0,0.1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
GALAUSDT,-0.00078,-4.514,0.01640777,0.0168,0.0165,72727.0,0.01646,99898.0,0.01668,83353.0,0.01728,0.01745,0.01578,149865.0,2458.95041,2025-05-30 17:35:55.100,2025-05-31 17:35:55.100,806417,806451,35
GALAUSD4,0.0,0.0,0.0,0.0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TLMUSDT,-0.00033,-6.762,0.00485778,0.00505,0.00455,767.0,0.00468,136133.0,0.00469,86883.0,0.00488,0.00488,0.00451,88064.0,427.79572,2025-05-30 17:24:39.420,2025-05-31 17:24:39.420,52329,52332,4
TLMUSD4,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SNXUSDT,0.01,1.502,0.66405986,0.699,0.676,1.8,0.663,4906.5,0.678,71.5,0.666,0.676,0.657,113.6,75.4372,2025-05-30 17:35:57.069,2025-05-31 17:35:57.069,297442,297447,6
SNXUSD4,0.0,0.0,0.0,2.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
AUDIOUSDT,0.0047,7.057,0.06597619,0.075,0.0713,42.0,0.0669,5087.1,0.0709,5654.8,0.0666,0.0713,0.0652,8831.3,582.65554,2025-05-30 17:35:00.006,2025-05-31 17:35:00.006,179328,179342,15
AUDIOUSD4,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ENSUSDT,-0.41,-1.887,20.93216276,21.55,21.32,0.21,20.75,1.84,20.96,3.42,21.73,21.73,20.1,17.94,375.523,2025-05-30 17:33:50.217,2025-05-31 17:33:50.217,308768,308787,20
MANABTC,0.0,0.0,0.0,1.578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ATOMBTC,0.0,0.0,0.0,0.0003604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
AVAXBTC,1.43e-05,6.733,0.00021475,0.0002125,0.0002267,2.84,0.0,0.0,0.0,0.0,0.0002124,0.0002289,0.0002121,859.84,0.18464852,2025-05-22 01:28:47.357,2025-05-23 01:28:47.357,435614,436196,583
WBTCBTC,0.0,0.0,0.0,0.9511,0.0,0.0,0.9511,0.0059,1.0567,0.0005,0.0,0.0,0.0,0.0,0.0,2025-05-30 14:51:56.033,2025-05-31 14:51:56.033,-1,-1,0
REQUSDT,0.0013,0.967,0.1350182,0.1298,0.1357,11.0,0.1364,3806.0,0.1395,358.0,0.1344,0.1385,0.1344,456.0,61.5683,2025-05-30 17:35:00.173,2025-05-31 17:35:00.173,95874,95880,7
REQUSD4,0.0,0.0,0.0,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
APEUSDT,-0.0647,-9.751,0.59089362,0.6635,0.5988,1.32,0.5956,109.1,0.6052,937.6,0.6635,0.6635,0.5856,11144.9,6585.450355,2025-05-30 17:35:25.620,2025-05-31 17:35:25.620,2096865,2096921,57
APEUSD4,0.0,0.0,0.0,5.6927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
FLUXUSDT,-0.0052,-2.269,0.22446996,0.2285,0.224,127.56,0.2236,63.89,0.2243,63.7,0.2292,0.2358,0.2146,11128.55,2498.025222,2025-05-30 17:32:29.538,2025-05-31 17:32:29.538,290402,290590,189
FLUXUSD4,0.0,0.0,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TRXBTC,0.0,0.0,0.0,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TRXBUSD,0.0,0.0,0.0,0.06438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TRXUSDT,0.0,0.0,0.0,0.06697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TRXUSD4,0.0,0.0,0.0,0.0637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
COTIUSDT,-0.00037,-0.609,0.06062591,0.05802,0.06038,165.0,0.05557,17336.0,0.06039,8649.0,0.06075,0.06075,0.06038,492.0,29.82795,2025-05-30 17:34:51.746,2025-05-31 17:34:51.746,107078,107079,2
COTIUSD4,0.0,0.0,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
VOXELUSDT,-0.0216,-27.034,0.06748569,0.0616,0.0583,58.8,0.056,142.5,0.0577,414.1,0.0799,0.0838,0.0567,5101.6,344.28498,2025-05-30 17:35:30.010,2025-05-31 17:35:30.010,142931,142966,36
VOXELUSD4,0.0,0.0,0.0,0.3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RLCUSDT,-0.047,-4.265,1.03876222,1.155,1.055,0.9,1.03,471.9,1.063,47.0,1.102,1.102,1.015,212.8,221.0486,2025-05-30 17:34:33.445,2025-05-31 17:34:33.445,47740,47746,7
RLCUSD4,0.0,0.0,0.0,1.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
USTUSDT,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
USTUSD,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BICOUSDT,0.0,0.0,0.0986,0.1117,0.0986,202.13,0.1018,5646.99,0.1033,4335.72,0.0986,0.0986,0.0986,202.13,19.930018,2025-05-30 16:33:20.441,2025-05-31 16:33:20.441,79801,79801,1
BICOUSD4,0.0,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
API3USDT,-0.023,-3.281,0.69938276,0.757,0.678,29.24,0.676,537.23,0.689,72.57,0.701,0.722,0.678,2431.93,1700.84992,2025-05-30 17:35:57.044,2025-05-31 17:35:57.044,105415,105426,12
API3USD4,0.0,0.0,0.0,1.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ENSUSD4,0.0,0.0,0.0,15.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BTCUST,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BNTUSDT,0.0,0.0,0.659,0.644,0.659,15.1,0.596,591.8,0.66,61.9,0.659,0.659,0.659,15.1,9.9509,2025-05-30 17:35:23.447,2025-05-31 17:35:23.447,26221,26221,1
BNTUSD4,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
IMXUSDT,-0.01,-1.789,0.53233023,0.556,0.549,6.92,0.547,195.41,0.552,153.56,0.559,0.566,0.52,9314.12,4958.18763,2025-05-30 17:33:30.768,2025-05-31 17:33:30.768,267850,267955,106
IMXUSD4,0.0,0.0,0.0,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SPELLUSDT,0.0,0.0,0.0,0.0007725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SPELLUSD4,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
JASMYUSDT,0.0,0.0,0.0,0.004962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
JASMYUSD4,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
FLOWUSDT,-0.005,-1.389,0.35477382,0.37,0.355,55.92,0.362,1499.77,0.366,1580.43,0.36,0.36,0.35,397.92,141.1716,2025-05-30 17:31:20.897,2025-05-31 17:31:20.897,84422,84426,5
FLOWUSD4,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
GTCUSDT,-0.001,-0.4,0.24757246,0.267,0.249,80.0,0.248,1807.5,0.254,721.6,0.25,0.25,0.247,486.5,120.444,2025-05-30 17:32:09.102,2025-05-31 17:32:09.102,36316,36318,3
GTCUSD4,0.0,0.0,0.0,2.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
THETAUSDT,0.001,0.132,0.73647287,0.749,0.758,138.6,0.756,3.0,0.763,2.6,0.757,0.773,0.701,34031.8,25063.4974,2025-05-30 17:35:48.647,2025-05-31 17:35:48.647,262224,262428,205
THETAUSD4,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TFUELUSDT,-0.00108,-3.088,0.03436446,0.03472,0.03389,587.0,0.03349,13938.0,0.03377,29136.0,0.03497,0.03751,0.03257,261866.0,8998.88441,2025-05-30 17:35:24.070,2025-05-31 17:35:24.070,212619,212875,257
TFUELUSD4,0.0,0.0,0.0,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
OCEANUSDT,-0.0171,-5.115,0.32639674,0.3343,0.3172,529.0,0.3172,1413.0,0.3595,210.0,0.3343,0.3343,0.3172,1258.0,410.6071,2025-05-30 16:26:09.617,2025-05-31 16:26:09.617,146010,146019,10
OCEANUSD4,0.0,0.0,0.0,0.4314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LAZIOUSDT,0.0,0.0,0.0,0.971,0.0,0.0,0.88,10.0,1.0,9.47,0.0,0.0,0.0,0.0,0.0,2025-05-30 16:38:27.139,2025-05-31 16:38:27.139,-1,-1,0
LAZIOUSD4,0.0,0.0,0.0,3.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SANTOSUSDT,0.0,0.0,2.227,2.42,2.227,0.99,2.227,186.68,2.663,10.29,2.227,2.227,2.227,0.99,2.20473,2025-05-30 17:28:23.747,2025-05-31 17:28:23.747,188447,188447,1
SANTOSUSD4,0.0,0.0,0.0,5.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ALPINEUSDT,-0.065,-8.519,0.75396618,0.763,0.698,21.98,0.699,609.0,1.199,239.92,0.763,0.763,0.698,196.01,147.78491,2025-05-30 17:33:29.537,2025-05-31 17:33:29.537,37637,37642,6
ALPINEUSD4,0.0,0.0,0.0,2.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
PORTOUSDT,-0.005,-0.503,0.99269813,0.994,0.989,20.94,0.989,8.02,1.3,115.38,0.994,0.994,0.989,1178.46,1169.85504,2025-05-29 16:20:47.608,2025-05-30 16:20:47.608,41474,41485,12
PORTOUSD4,0.0,0.0,0.0,3.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RENUSDT,0.00168,17.039,0.01173856,0.00991,0.01154,4274.0,0.0,0.0,0.0,0.0,0.00986,0.01197,0.00986,338990.0,3979.25518,2025-03-10 03:20:01.990,2025-03-11 03:20:01.990,71072,71107,36
RENUSD4,0.0,0.0,0.0,0.1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
CELRUSDT,-0.00058,-6.888,0.00787468,0.00842,0.00784,138.5,0.00791,12393.2,0.00824,2199.3,0.00842,0.00872,0.00783,213074.2,1677.890553,2025-05-30 17:31:04.671,2025-05-31 17:31:04.671,58837,58847,11
CELRUSD4,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SKLUSDT,0.0,0.0,0.02043,0.0214,0.02043,704.0,0.01916,1470.0,0.02127,478.0,0.02043,0.02043,0.02043,704.0,14.38272,2025-05-30 17:34:01.560,2025-05-31 17:34:01.560,52640,52640,1
SKLUSD4,0.0,0.0,0.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
VITEUSDT,-0.00029,-10.545,0.00279912,0.00277,0.00246,3994.8,0.0,0.0,0.0,0.0,0.00275,0.00343,0.00244,88076.0,246.534869,2025-03-10 03:20:04.019,2025-03-11 03:20:04.019,46501,46520,20
